,subset,image
2351,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753.mhd
2352,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.187108608022306504546286626125.mhd
2353,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.148229375703208214308676934766.mhd
2354,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.584871944187559733312703328980.mhd
2355,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.312704771348460502013249647868.mhd
2356,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.177252583002664900748714851615.mhd
2357,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.268992195564407418480563388746.mhd
2358,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.307835307280028057486413359377.mhd
2359,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384.mhd
2360,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907.mhd
2361,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950.mhd
2362,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.204802250386343794613980417281.mhd
2363,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898.mhd
2364,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338.mhd
2365,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040.mhd
2366,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.198698492013538481395497694975.mhd
2367,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.339546614783708685476232944897.mhd
2368,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032.mhd
2369,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227.mhd
2370,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750.mhd
2371,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.211956804948320236390242845468.mhd
2372,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.218476624578721885561483687176.mhd
2373,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951.mhd
2374,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.178680586845223339579041794709.mhd
2375,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972.mhd
2376,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600.mhd
2377,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877.mhd
2378,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.252358625003143649770119512644.mhd
2379,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757.mhd
2380,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.780558315515979171413904604168.mhd
2381,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.205993750485568250373835565680.mhd
2382,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341.mhd
2383,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.741709061958490690246385302477.mhd
2384,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306.mhd
2385,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083.mhd
2386,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.119806527488108718706404165837.mhd
2387,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.211051626197585058967163339846.mhd
2388,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314.mhd
2389,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.189483585244687808087477024767.mhd
2390,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505.mhd
2391,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268.mhd
2392,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.270215889102603268207599305185.mhd
2393,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.799582546798528864710752164515.mhd
2394,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.670107649586205629860363487713.mhd
2395,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.185226274332527104841463955058.mhd
2396,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782.mhd
2397,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.202643836890896697853521610450.mhd
2398,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.419601611032172899567156073142.mhd
2399,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805.mhd
2400,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.390513733720659266816639651938.mhd
2401,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989.mhd
2402,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.216252660192313507027754194207.mhd
2403,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.797637294244261543517154417124.mhd
2404,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986.mhd
2405,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024.mhd
2406,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.115386642382564804180764325545.mhd
2407,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.463214953282361219537913355115.mhd
2408,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.438308540025607517017949816111.mhd
2409,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.265960756233787099041040311282.mhd
2410,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.337845202462615014431060697507.mhd
2411,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290.mhd
2412,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.276710697414087561012670296643.mhd
2413,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586.mhd
2414,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.304700823314998198591652152637.mhd
2415,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800.mhd
2416,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.257840703452266097926250569223.mhd
2417,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.200841000324240313648595016964.mhd
2418,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546.mhd
2419,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.627998298349675613581885874395.mhd
2420,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.339882192295517122002429068974.mhd
2421,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.296738183013079390785739615169.mhd
2422,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112.mhd
2423,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.413896555982844732694353377538.mhd
2424,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.725023183844147505748475581290.mhd
2425,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.291539125579672469833850180824.mhd
2426,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.693480911433291675609148051914.mhd
2427,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084.mhd
2428,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.178391668569567816549737454720.mhd
2429,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957.mhd
2430,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883.mhd
2431,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096.mhd
2432,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.308655308958459380153492314021.mhd
2433,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.129567032250534530765928856531.mhd
2434,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022.mhd
2435,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051.mhd
2436,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031.mhd
2437,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770.mhd
2438,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685.mhd
2439,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588.mhd
2440,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296.mhd
2441,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641.mhd
2442,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623.mhd
2443,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124.mhd
2444,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.290135156874098366424871975734.mhd
2445,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037.mhd
2446,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664.mhd
2447,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026.mhd
2448,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228.mhd
2449,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609.mhd
2450,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.750792629100457382099842515038.mhd
2451,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377.mhd
2452,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold3.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.176638348958425792989125209419.mhd
